standard_id,designation,title,publisher,record_type,country_scope,primary_category,latest_known_edition,applicability,summary,official_url,source_download_url,notes
IEEE-C62-42-0-2016,IEEE C62.42.0-2016,IEEE Guide for the Application of Surge-Protective Components in Surge-Protective Devices and Equipment Ports--Overview,IEEE,guide,International / North America,C62 surge arresters and surge protective devices - Surge Protective Devices,2016,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.42.0-2016.",https://standards.ieee.org/ieee/C62.42.0/5635,,IEEE SA page status: Active Standard. Published: 2017-09-30. IEEE record number: 5635.
IEEE-C62-42-1-2016,IEEE C62.42.1-2016,IEEE Guide for the Application of Surge-Protective Components in Surge Protective Devices and Equipment Ports--Part 1: Gas Discharge Tubes (GDTs),IEEE,guide,International / North America,C62 surge arresters and surge protective devices - Surge Protective Devices,2016,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.42.1-2016.",https://standards.ieee.org/ieee/C62.42.1/5622,,IEEE SA page status: Active Standard. Published: 2016-12-09. IEEE record number: 5622.
IEEE-C62-42-2-2022,IEEE C62.42.2-2022,IEEE Guide for the Application of Surge-Protective Components in Surge-Protective Devices and Equipment Ports--Part 2: Metal- Oxide Varistors (MOVs),IEEE,guide,International / North America,C62 surge arresters and surge protective devices - Surge Protective Devices,2022,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.42.2-2022.",https://standards.ieee.org/ieee/C62.42.2/5623,,IEEE SA page status: Active Standard. Published: 2022-09-16. IEEE record number: 5623.
IEEE-C62-42-3-2017,IEEE C62.42.3-2017,IEEE Guide for the Application of Surge Protective Components in Surge Protective Devices and Equipment Ports -- Part 3: Silicon PN-Junction,IEEE,guide,International / North America,C62 surge arresters and surge protective devices - Surge Protective Devices,2017,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.42.3-2017.",https://standards.ieee.org/ieee/C62.42.3/5826,,IEEE SA page status: Active Standard. Published: 2018-03-13. IEEE record number: 5826.
IEEE-C62-42-4-2020,IEEE C62.42.4-2020,IEEE Guide for the Application of Surge-Protective Components in Surge Protective Devices and Equipment Ports--Part 4: Thermally Activated Current Limiters,IEEE,guide,International / North America,C62 surge arresters and surge protective devices - Surge Protective Devices,2020,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.42.4-2020.",https://standards.ieee.org/ieee/C62.42.4/5827,,IEEE SA page status: Active Standard. Published: 2020-08-14. IEEE record number: 5827.
IEEE-C62-42-6-2018,IEEE C62.42.6-2018,IEEE Guide for the Application of Surge-Protective Components in Surge Protective Devices and Equipment Ports--Part 6 High Frequency Signal Isolation Transformers,IEEE,guide,International / North America,C62 surge arresters and surge protective devices - Surge Protective Devices,2018,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.42.6-2018.",https://standards.ieee.org/ieee/C62.42.6/6841,,IEEE SA page status: Active Standard. Published: 2019-04-12. IEEE record number: 6841.
IEEE-C62-43-0-2017,IEEE C62.43.0-2017,"IEEE Guide for Surge Protectors and Protective Circuits Used in Information and Communications Technology Circuits, Including Smart Grid Data Networks--Overview",IEEE,guide,International / North America,C62 surge arresters and surge protective devices - Application Guides and Insulation Coordination,2017,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.43.0-2017.",https://standards.ieee.org/ieee/C62.43.0/6703,,IEEE SA page status: Active Standard. Published: 2017-09-21. IEEE record number: 6703.
IEEE-C62-43-1-2020,IEEE C62.43.1-2020,"IEEE Guide for Surge Protectors and Surge Protective Circuits Used in Information and Communication Technology Circuits (ICT), Including Smart Grid--Part 1 Applications",IEEE,guide,International / North America,C62 surge arresters and surge protective devices - Application Guides and Insulation Coordination,2020,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.43.1-2020.",https://standards.ieee.org/ieee/C62.43.1/7223,,IEEE SA page status: Active Standard. Published: 2020-03-12. IEEE record number: 7223.
IEEE-C62-43-1A-2023,IEEE C62.43.1a-2023,"IEEE Guide for Surge Protectors and Surge Protective Circuits Used in Information and Communications Technology (ICT), Including Smart Grid--Part 1 Applications",IEEE,guide,International / North America,C62 surge arresters and surge protective devices - Application Guides and Insulation Coordination,2023,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.43.1a-2023.",https://standards.ieee.org/ieee/C62.43.1a/10404,,IEEE SA page status: Active Standard. Published: 2024-04-03. IEEE record number: 10404.
IEEE-C62-44-2016,IEEE C62.44-2016,IEEE Guide for the Application of Low-Voltage (1000 V rms or Less) Surge Protective Devices Used on Secondary Distribution Systems (Between the Transformer Low-Voltage Terminals and the Line Side of the Service Equipment),IEEE,guide,International / North America,C62 surge arresters and surge protective devices - Surge Protective Devices,2016,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.44-2016.",https://standards.ieee.org/ieee/C62.44/5413,,IEEE SA page status: Active Standard. Published: 2017-02-17. IEEE record number: 5413.
IEEE-C62-55-2020,IEEE C62.55-2020,IEEE Guide for Surge Protection of DC Power Feeds to Remote Radio Heads,IEEE,guide,International / North America,C62 surge arresters and surge protective devices - Application Guides and Insulation Coordination,2020,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.55-2020.",https://standards.ieee.org/ieee/C62.55/7579,,IEEE SA page status: Active Standard. Published: 2020-08-28. IEEE record number: 7579.
IEEE-C62-59-2019,IEEE C62.59-2019,IEEE Standard for Test Methods and Preferred Values for Silicon PN-Junction Clamping Diodes,IEEE,standard,International / North America,C62 surge arresters and surge protective devices - Testing and Transient Measurement,2019,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.59-2019.",https://standards.ieee.org/ieee/C62.59/6827,,IEEE SA page status: Active Standard. Published: 2019-10-31. IEEE record number: 6827.
IEEE-C62-62-2018,IEEE C62.62-2018,IEEE Standard Test Specifications for Surge-Protective Devices (SPDs) for Use on the Load Side of the Service Equipment in Low-Voltage (1000 V and Less) AC Power Circuits,IEEE,standard,International / North America,C62 surge arresters and surge protective devices - Surge Protective Devices,2018,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.62-2018.",https://standards.ieee.org/ieee/C62.62/5947,,IEEE SA page status: Active Standard. Published: 2018-08-14. IEEE record number: 5947.
IEEE-C62-69-2016,IEEE C62.69-2016,IEEE Standard for the Surge Parameters of Isolating Transformers Used in Networking Devices and Equipment,IEEE,standard,International / North America,C62 surge arresters and surge protective devices - General Surge Protection Requirements,2016,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.69-2016.",https://standards.ieee.org/ieee/C62.69/5806,,IEEE SA page status: Active Standard. Published: 2016-08-15. IEEE record number: 5806.
IEEE-C62-69A-2017,IEEE C62.69a-2017,IEEE Standard for the Surge Parameters of Isolating Transformers used in Networking Devices and Equipment - Amendment 1: Addition of Saturated Core Secondary Winding Parameters,IEEE,amendment,International / North America,C62 surge arresters and surge protective devices - General Surge Protection Requirements,2017,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.69a-2017.",https://standards.ieee.org/ieee/C62.69a/6842,,IEEE SA page status: Active Standard. Published: 2017-07-14. IEEE record number: 6842.
IEEE-C62-72-2016,IEEE C62.72-2016,"IEEE Guide for the Application of Surge-Protective Devices for Use on the Load Side of Service Equipment in Low-Voltage (1000 V or Less, 50 Hz or 60 Hz) AC Power Circuits",IEEE,guide,International / North America,C62 surge arresters and surge protective devices - Surge Protective Devices,2016,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.72-2016.",https://standards.ieee.org/ieee/C62.72/4623,,IEEE SA page status: Active Standard. Published: 2016-06-10. IEEE record number: 4623.
IEEE-C62-72A-2020,IEEE C62.72a-2020,"IEEE Guide for the Application of Surge-Protective Devices for Use on the Load Side of Service Equipment in Low-Voltage (1000 V or Less, 50 Hz or 60 Hz) AC Power Circuits--Amendment 1: SPD Disconnector Application Considerations and Coordination",IEEE,amendment,International / North America,C62 surge arresters and surge protective devices - Surge Protective Devices,2020,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.72a-2020.",https://standards.ieee.org/ieee/C62.72a/5937,,IEEE SA page status: Active Standard. Published: 2021-03-24. IEEE record number: 5937.
IEEE-C62-82-2-2022,IEEE C62.82.2-2022,IEEE Guide for the Application of Insulation Coordination,IEEE,guide,International / North America,C62 surge arresters and surge protective devices - Application Guides and Insulation Coordination,2022,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.82.2-2022.",https://standards.ieee.org/ieee/C62.82.2/5038,,IEEE SA page status: Active Standard. Published: 2023-03-17. IEEE record number: 5038.
IEEE-C62-92-1-2016,IEEE C62.92.1-2016,IEEE Guide for the Application of Neutral Grounding in Electrical Utility Systems--Part I: Introduction,IEEE,guide,International / North America,C62 surge arresters and surge protective devices - Application Guides and Insulation Coordination,2016,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.92.1-2016.",https://standards.ieee.org/ieee/C62.92.1/4737,,IEEE SA page status: Active Standard. Published: 2017-03-31. IEEE record number: 4737.
IEEE-C62-92-2-2017,IEEE C62.92.2-2017,"IEEE Guide for the Application of Neutral Grounding in Electrical Utility Systems, Part II--Synchronous Generator Systems",IEEE,guide,International / North America,C62 surge arresters and surge protective devices - Application Guides and Insulation Coordination,2017,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.92.2-2017.",https://standards.ieee.org/ieee/C62.92.2/4710,,IEEE SA page status: Active Standard. Published: 2017-05-19. IEEE record number: 4710.
IEEE-C62-92-5-2020,IEEE C62.92.5-2020,IEEE Guide for the Application of Neutral Grounding in Electrical Utility Systems--Part V: Transmission Systems and Subtransmission Systems,IEEE,guide,International / North America,C62 surge arresters and surge protective devices - Application Guides and Insulation Coordination,2020,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.92.5-2020.",https://standards.ieee.org/ieee/C62.92.5/7295,,IEEE SA page status: Active Standard. Published: 2020-12-23. IEEE record number: 7295.
IEEE-C62-92-6-2017,IEEE C62.92.6-2017,"IEEE Guide for Application of Neutral Grounding in Electrical Utility Systems, Part VI--Systems Supplied by Current-Regulated Sources",IEEE,guide,International / North America,C62 surge arresters and surge protective devices - Application Guides and Insulation Coordination,2017,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.92.6-2017.",https://standards.ieee.org/ieee/C62.92.6/6216,,IEEE SA page status: Active Standard. Published: 2017-12-22. IEEE record number: 6216.
IEEE-C62-230-2022,IEEE C62.230-2022,IEEE Guide for Surge Protection of Electric Vehicle Infrastructure,IEEE,guide,International / North America,C62 surge arresters and surge protective devices - Application Guides and Insulation Coordination,2022,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C62 family metadata record for surge arresters, surge protective devices, insulation coordination, and transient overvoltage protection; this record points to the official IEEE SA page for IEEE C62.230-2022.",https://standards.ieee.org/ieee/C62.230/5938,,IEEE SA page status: Active Standard. Published: 2023-04-10. IEEE record number: 5938.
IEEE-C95-1-2019,IEEE C95.1-2019,"IEEE Standard for Safety Levels with Respect to Human Exposure to Electric, Magnetic, and Electromagnetic Fields, 0 Hz to 300 GHz",IEEE,standard,International / North America,C95 electromagnetic field human exposure safety - Human Exposure Limits,2019,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Electromagnetic Field Human Exposure Safety metadata record for human exposure limits, electromagnetic field measurements, safety programs, symbols, and hazard communication; this record points to the official IEEE SA page for IEEE C95.1-2019.",https://standards.ieee.org/ieee/C95.1/4940,,IEEE SA page status: Active Standard. Published: 2019-10-04. IEEE record number: 4940.
IEEE-C95-1-2019-COR-1-2019,IEEE C95.1-2019/Cor 1-2019,"IEEE Approved Draft Standard for Safety Levels with Respect to Human Exposure to Electric, Magnetic and Electromagnetic Fields, 0 Hz to 300 GHz - Corrigendum 1",IEEE,corrigendum,International / North America,C95 electromagnetic field human exposure safety - Amendments and Corrections,2019,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Electromagnetic Field Human Exposure Safety metadata record for human exposure limits, electromagnetic field measurements, safety programs, symbols, and hazard communication; this record points to the official IEEE SA page for IEEE C95.1-2019/Cor 1-2019.",https://standards.ieee.org/ieee/C95.1-2019_Cor_1/7586,,IEEE SA page status: Active Standard. IEEE record number: 7586.
IEEE-C95-1-2019-COR-2-2020,IEEE C95.1-2019/Cor 2-2020,"IEEE Standard for Safety Levels with Respect to Human Exposure to Electric, Magnetic, and Electromagnetic Fields, 0 Hz to 300 GHz - Corrigenda 2",IEEE,corrigendum,International / North America,C95 electromagnetic field human exposure safety - Amendments and Corrections,2019,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Electromagnetic Field Human Exposure Safety metadata record for human exposure limits, electromagnetic field measurements, safety programs, symbols, and hazard communication; this record points to the official IEEE SA page for IEEE C95.1-2019/Cor 2-2020.",https://standards.ieee.org/ieee/C95.1-2019_Cor_2/10321,,IEEE SA page status: Active Standard. Published: 2020-10-21. IEEE record number: 10321.
IEEE-C95-2-2018,IEEE C95.2-2018,IEEE Standard for Radio-Frequency Energy and Current-Flow Symbols,IEEE,standard,International / North America,C95 electromagnetic field human exposure safety - Symbols and Hazard Communication,2018,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Electromagnetic Field Human Exposure Safety metadata record for human exposure limits, electromagnetic field measurements, safety programs, symbols, and hazard communication; this record points to the official IEEE SA page for IEEE C95.2-2018.",https://standards.ieee.org/ieee/C95.2/7284,,IEEE SA page status: Active Standard. Published: 2018-10-05. IEEE record number: 7284.
IEEE-C95-3-2021,IEEE C95.3-2021,"IEEE Recommended Practice for Measurements and Computations of Electric, Magnetic, and Electromagnetic Fields with Respect to Human Exposure to Such Fields, 0 Hz to 300 GHz",IEEE,recommended_practice,International / North America,C95 electromagnetic field human exposure safety - Measurement and Computation,2021,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Electromagnetic Field Human Exposure Safety metadata record for human exposure limits, electromagnetic field measurements, safety programs, symbols, and hazard communication; this record points to the official IEEE SA page for IEEE C95.3-2021.",https://standards.ieee.org/ieee/C95.3/5431,,IEEE SA page status: Active Standard. Published: 2021-05-28. IEEE record number: 5431.
IEEE-C95-7-2022,IEEE C95.7-2022,"IEEE Standard for Electromagnetic Energy Safety Programs, 0 Hz to 300 GHz",IEEE,standard,International / North America,C95 electromagnetic field human exposure safety - Safety Programs,2022,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Electromagnetic Field Human Exposure Safety metadata record for human exposure limits, electromagnetic field measurements, safety programs, symbols, and hazard communication; this record points to the official IEEE SA page for IEEE C95.7-2022.",https://standards.ieee.org/ieee/C95.7/10921,,IEEE SA page status: Active Standard. Published: 2023-03-16. IEEE record number: 10921.
IEEE-C135-80-2023,IEEE C135.80-2023,IEEE Approved Draft Standard for Fasteners for Overhead Line Construction,IEEE,standard,International / North America,C135 overhead line and pole-line hardware - Fasteners,2023,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Line and Pole-Line Hardware metadata record for overhead line hardware, pole-line hardware, fasteners, fittings, and mechanical testing for transmission and distribution line construction; this record points to the official IEEE SA page for IEEE C135.80-2023.",https://standards.ieee.org/ieee/C135.80/10650,,IEEE SA page status: Active Standard. IEEE record number: 10650.
IEEE-C135-90-2025,IEEE C135.90-2025,IEEE Approved Draft Standard for Pole Line Hardware for Overhead Line Construction,IEEE,standard,International / North America,C135 overhead line and pole-line hardware - Pole-Line Hardware,2025,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Line and Pole-Line Hardware metadata record for overhead line hardware, pole-line hardware, fasteners, fittings, and mechanical testing for transmission and distribution line construction; this record points to the official IEEE SA page for IEEE C135.90-2025.",https://standards.ieee.org/ieee/C135.90/7759,,IEEE SA page status: Active Standard. Published: 2026-06-10. IEEE record number: 7759.
IEEE-C135-100-2024,IEEE C135.100-2024,IEEE Standard for Line Hardware for Overhead Line Construction,IEEE,standard,International / North America,C135 overhead line and pole-line hardware - Line Hardware,2024,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Line and Pole-Line Hardware metadata record for overhead line hardware, pole-line hardware, fasteners, fittings, and mechanical testing for transmission and distribution line construction; this record points to the official IEEE SA page for IEEE C135.100-2024.",https://standards.ieee.org/ieee/C135.100/10678,,IEEE SA page status: Active Standard. Published: 2025-01-17. IEEE record number: 10678.
IEEE-430-2017,IEEE 430-2017,IEEE Standard Procedures for the Measurement of Radio Noise from Overhead Power Lines and Substations,IEEE,standard,International / North America,overhead transmission lines - Corona Field Effects and Interference,2017,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 430-2017.",https://standards.ieee.org/ieee/430/4959,,IEEE SA page status: Active Standard. Published: 2017-03-17. IEEE record number: 4959.
IEEE-516-2021,IEEE 516-2021,IEEE Guide for Maintenance Methods on Energized Power Lines,IEEE,guide,International / North America,overhead transmission lines - Maintenance Grounding and Field Work,2021,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 516-2021.",https://standards.ieee.org/ieee/516/5911,,IEEE SA page status: Active Standard. Published: 2022-01-13. IEEE record number: 5911.
IEEE-516-2021-COR1-2023,IEEE 516-2021/Cor1-2023,IEEE Guide for Maintenance Methods on Energized Power Lines - Corrigendum 1,IEEE,corrigendum,International / North America,overhead transmission lines - Amendments and Corrections,2021,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 516-2021/Cor1-2023.",https://standards.ieee.org/ieee/516-2021_Cor1/10933,,IEEE SA page status: Active Standard. Published: 2023-07-31. IEEE record number: 10933.
IEEE-524-2016,IEEE 524-2016,IEEE Guide for the Installation of Overhead Transmission Line Conductors,IEEE,guide,International / North America,overhead transmission lines - Conductors Ratings and Installation,2016,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 524-2016.",https://standards.ieee.org/ieee/524/4813,,IEEE SA page status: Active Standard. Published: 2017-04-28. IEEE record number: 4813.
IEEE-539-2020,IEEE 539-2020,IEEE Standard Definitions of Terms Relating to Corona and Field Effects of Overhead Power Lines,IEEE,standard,International / North America,overhead transmission lines - Corona Field Effects and Interference,2020,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 539-2020.",https://standards.ieee.org/ieee/539/7581,,IEEE SA page status: Active Standard. Published: 2021-08-12. IEEE record number: 7581.
IEEE-644-2019,IEEE 644-2019,IEEE Standard Procedures for Measurement of Power Frequency Electric and Magnetic Fields from AC Power Lines,IEEE,standard,International / North America,overhead transmission lines - Corona Field Effects and Interference,2019,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 644-2019.",https://standards.ieee.org/ieee/644/6732,,IEEE SA page status: Active Standard. Published: 2020-04-17. IEEE record number: 6732.
IEEE-656-2018,IEEE 656-2018,IEEE Standard for the Measurement of Audible Noise from Overhead Transmission Lines,IEEE,standard,International / North America,overhead transmission lines - Corona Field Effects and Interference,2018,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 656-2018.",https://standards.ieee.org/ieee/656/6728,,IEEE SA page status: Active Standard. Published: 2018-03-30. IEEE record number: 6728.
IEEE-738-2023,IEEE 738-2023,IEEE Standard for Calculating the Current-Temperature Relationship of Bare Overhead Conductors,IEEE,standard,International / North America,overhead transmission lines - Conductors Ratings and Installation,2023,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 738-2023.",https://standards.ieee.org/ieee/738/10207,,IEEE SA page status: Active Standard. Published: 2023-12-19. IEEE record number: 10207.
IEEE-987-2026,IEEE 987-2026,IEEE Approved Draft Guide for Application of Composite Insulators for Overhead Electric Power Lines,IEEE,guide,International / North America,overhead transmission lines - Insulators and Line Supports,2026,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 987-2026.",https://standards.ieee.org/ieee/987/10480,,IEEE SA page status: Active Standard. IEEE record number: 10480.
IEEE-1048-2016,IEEE 1048-2016,IEEE Guide for Protective Grounding of Power Lines,IEEE,guide,International / North America,overhead transmission lines - Maintenance Grounding and Field Work,2016,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 1048-2016.",https://standards.ieee.org/ieee/1048/3895,,IEEE SA page status: Active Standard. Published: 2016-12-21. IEEE record number: 3895.
IEEE-1048A-2021,IEEE 1048a-2021,IEEE Guide for Protective Grounding of Power Lines - Amendment 1,IEEE,amendment,International / North America,overhead transmission lines - Amendments and Corrections,2021,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 1048a-2021.",https://standards.ieee.org/ieee/1048a/7146,,IEEE SA page status: Active Standard. Published: 2021-03-05. IEEE record number: 7146.
IEEE-1048B-2024,IEEE 1048b-2024,IEEE Guide for Protective Grounding of Power Lines Amendment b: Differentiating the Fabric Carrier Mat and the Rigid Carrier Mat,IEEE,amendment,International / North America,overhead transmission lines - Amendments and Corrections,2024,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 1048b-2024.",https://standards.ieee.org/ieee/1048b/10643,,IEEE SA page status: Active Standard. Published: 2024-12-13. IEEE record number: 10643.
